gene_id	gene_name	transcript_id	chrom	strand	tss	tx_start	tx_end	length	pol2_signal
ENSG00000160226.16	CFAP410	ENST00000339818.9	chr21	-	44339390	44328944	44339390	10447	-2.425
ENSG00000160229.13	ZNF66	ENST00000344519.10	chr19	+	20776304	20776304	20809995	33692	2.0370371
ENSG00000160233.8	LRRC3	ENST00000291592.6	chr21	+	44455510	44455510	44462196	6687	1.0
ENSG00000160255.19	ITGB2	ENST00000397850.6	chr21	-	44928873	44885953	44928873	42921	
ENSG00000160256.14	SLX9	ENST00000291634.11	chr21	+	44940029	44940029	44976973	36945	2.8888888
ENSG00000160271.16	RALGDS	ENST00000393160.7	chr9	-	133149334	133097720	133149334	51615	-2.2619047
ENSG00000160282.15	FTCD	ENST00000291670.9	chr21	-	46155567	46136262	46155567	19306	-1.1153846
ENSG00000160284.15	SPATC1L	ENST00000330205.10	chr21	-	46184476	46161148	46184476	23329	-2.0714285
ENSG00000160285.15	LSS	ENST00000356396.8	chr21	-	46228822	46188141	46228822	40682	-1.5666667
ENSG00000160293.17	VAV2	ENST00000371851.1	chr9	-	133992604	133761894	133992604	230711	-1.6111112
ENSG00000160294.11	MCM3AP	ENST00000397708.1	chr21	-	46286297	46235133	46286297	51165	-4.238806
ENSG00000160298.18	C21orf58	ENST00000397682.7	chr21	-	46323875	46301130	46323875	22746	-2.7049181
ENSG00000160299.19	PCNT	ENST00000359568.10	chr21	+	46324156	46324156	46445769	121614	2.225
ENSG00000160305.19	DIP2A	ENST00000417564.3	chr21	+	46458891	46458891	46570015	111125	2.5762713
ENSG00000160307.10	S100B	ENST00000291700.9	chr21	-	46605082	46598604	46605082	6479	
ENSG00000160310.20	PRMT2	ENST00000397638.7	chr21	+	46635615	46635615	46665685	30071	2.5897436
ENSG00000160318.6	CLDND2	ENST00000291715.5	chr19	-	51369003	51367098	51369003	1906	-1.0
ENSG00000160321.16	ZNF208	ENST00000599916.5	chr19	-	22010949	21932958	22010949	77992	-1.0
ENSG00000160323.19	ADAMTS13	ENST00000371916.5	chr9	+	133422000	133422000	133459402	37403	
ENSG00000160325.15	CACFD1	ENST00000291722.11	chr9	+	133459967	133459967	133470848	10882	1.3157895
ENSG00000160326.14	SLC2A6	ENST00000371899.9	chr9	-	133479099	133471094	133479099	8006	-1.4545455
ENSG00000160336.17	ZNF761	ENST00000651864.1	chr19	+	53431984	53431984	53461862	29879	6.860465
ENSG00000160339.16	FCN2	ENST00000291744.11	chr9	+	134880810	134880810	134887523	6714	
ENSG00000160345.13	PIERCE1	ENST00000371791.5	chr9	-	135501734	135495181	135501734	6554	-1.1428572
ENSG00000160349.10	LCN1	ENST00000371781.4	chr9	+	135521440	135521440	135526540	5101	
ENSG00000160352.16	ZNF714	ENST00000596053.5	chr19	+	21082174	21082174	21125270	43097	2.6304348
ENSG00000160360.13	GPSM1	ENST00000440944.6	chr9	+	136327539	136327539	136359601	32063	2.76
ENSG00000160392.14	C19orf47	ENST00000582783.5	chr19	-	40348527	40319536	40348527	28992	-2.1304348
ENSG00000160396.9	HIPK4	ENST00000291823.3	chr19	-	40390181	40379271	40390181	10911	
ENSG00000160401.15	CFAP157	ENST00000373295.7	chr9	+	127706988	127706988	127716002	9015	
ENSG00000160404.18	TOR2A	ENST00000373284.10	chr9	-	127735294	127731524	127735294	3771	-5.321429
ENSG00000160408.16	ST6GALNAC6	ENST00000622357.5	chr9	-	127905330	127885321	127905330	20010	-1.4285715
ENSG00000160410.15	SHKBP1	ENST00000600733.5	chr19	+	40576855	40576855	40591397	14543	2.5151515
ENSG00000160439.16	RDH13	ENST00000396247.7	chr19	-	55069529	55044343	55069529	25187	-1.5454545
ENSG00000160445.11	ZER1	ENST00000291900.7	chr9	-	128771927	128729786	128771927	42142	-3.775
ENSG00000160446.19	ZDHHC12	ENST00000372663.9	chr9	-	128724127	128720873	128724127	3255	-5.06383
ENSG00000160447.7	PKN3	ENST00000291906.5	chr9	+	128702503	128702503	128720916	18414	2.1304348
ENSG00000160460.17	SPTBN4	ENST00000352632.7	chr19	+	40466241	40466241	40576464	110224	1.3157895
ENSG00000160469.17	BRSK1	ENST00000590333.5	chr19	+	55282072	55282072	55312533	30462	
ENSG00000160471.13	COX6B2	ENST00000588572.6	chr19	-	55354696	55349306	55354696	5391	-1.0
ENSG00000160472.5	TMEM190	ENST00000291934.4	chr19	+	55376826	55376826	55378246	1421	2.0
ENSG00000160505.16	NLRP4	ENST00000301295.11	chr19	+	55836540	55836540	55881855	45316	1.0
ENSG00000160539.6	PLPP7	ENST00000372264.4	chr9	+	131289723	131289723	131309261	19539	1.2
ENSG00000160551.12	TAOK1	ENST00000261716.8	chr17	+	29390363	29390363	29551903	161541	3.659091
ENSG00000160563.14	MED27	ENST00000651950.1	chr9	-	132079859	131852928	132079859	226932	-1.1666666
ENSG00000160570.14	DEDD2	ENST00000595337.5	chr19	-	42220123	42198613	42220123	21511	-3.0277777
ENSG00000160584.17	SIK3	ENST00000445177.6	chr11	-	117098428	116843402	117098428	255027	-5.928571
ENSG00000160588.10	MPZL3	ENST00000278949.9	chr11	-	118252365	118226690	118252365	25676	-1.375
ENSG00000160593.20	JAML	ENST00000356289.10	chr11	-	118225011	118193725	118225011	31287	
ENSG00000160602.14	NEK8	ENST00000268766.11	chr17	+	28728788	28728788	28743455	14668	1.3076923
ENSG00000160606.11	TLCD1	ENST00000580518.1	chr17	-	28727935	28724599	28727935	3337	-1.7
ENSG00000160613.15	PCSK7	ENST00000320934.8	chr11	-	117232073	117204337	117232073	27737	-2.0769231
ENSG00000160633.13	SAFB	ENST00000588852.2	chr19	+	5623083	5623083	5668478	45396	2.5857143
ENSG00000160654.11	CD3G	ENST00000532917.3	chr11	+	118344344	118344344	118355161	10818	1.3333334
ENSG00000160678.12	S100A1	ENST00000368698.3	chr1	+	153627926	153627926	153632034	4109	1.0
ENSG00000160679.14	CHTOP	ENST00000614256.4	chr1	+	153633982	153633982	153646305	12324	5.4038463
ENSG00000160683.5	CXCR5	ENST00000292174.5	chr11	+	118883892	118883892	118897787	13896	
ENSG00000160685.14	ZBTB7B	ENST00000417934.6	chr1	+	155002630	155002630	155018522	15893	2.3333333
ENSG00000160688.19	FLAD1	ENST00000292180.8	chr1	+	154983344	154983344	154993111	9768	2.0
ENSG00000160691.19	SHC1	ENST00000368450.5	chr1	-	154974376	154962298	154974376	12079	-3.0416667
ENSG00000160695.16	VPS11	ENST00000621676.5	chr11	+	119067818	119067818	119081972	14155	3.128205
ENSG00000160703.17	NLRX1	ENST00000409109.6	chr11	+	119168725	119168725	119184016	15292	1.8695652
ENSG00000160710.19	ADAR	ENST00000681056.2	chr1	-	154628004	154581695	154628004	46310	-2.264706
ENSG00000160712.13	IL6R	ENST00000368485.8	chr1	+	154405343	154405343	154469450	64108	1.5416666
ENSG00000160714.11	UBE2Q1	ENST00000292211.5	chr1	-	154558662	154548577	154558662	10086	-2.7777777
ENSG00000160716.6	CHRNB2	ENST00000368476.4	chr1	+	154567778	154567778	154580013	12236	
ENSG00000160741.17	CRTC2	ENST00000368633.2	chr1	-	153958612	153947675	153958612	10938	-2.9909909
ENSG00000160746.13	ANO10	ENST00000292246.8	chr3	-	43622011	43365848	43622011	256164	-3.45
ENSG00000160752.15	FDPS	ENST00000611010.4	chr1	+	155308748	155308748	155320666	11919	2.09375
ENSG00000160753.17	RUSC1	ENST00000696599.1	chr1	+	155320894	155320894	155331114	10221	2.7706423
ENSG00000160767.23	ENTREP3	ENST00000361361.7	chr1	-	155255483	155247205	155255483	8279	-3.8695652
ENSG00000160781.17	PAQR6	ENST00000612424.4	chr1	-	156248117	156243321	156248117	4797	-1.78125
ENSG00000160783.19	PMF1	ENST00000368279.7	chr1	+	156212993	156212993	156240040	27048	4.6125
ENSG00000160785.14	SLC25A44	ENST00000423538.6	chr1	+	156193932	156193932	156212795	18864	1.0
ENSG00000160789.25	LMNA	ENST00000368301.6	chr1	+	156082578	156082578	156137865	55288	1.0833334
ENSG00000160791.14	CCR5	ENST00000292303.5	chr3	+	46370946	46370946	46376206	5261	
ENSG00000160796.18	NBEAL2	ENST00000450053.8	chr3	+	46979666	46979666	47009701	30036	2.0517242
ENSG00000160799.13	CCDC12	ENST00000292314.6	chr3	-	46982010	46921731	46982010	60280	-1.0
ENSG00000160801.14	PTH1R	ENST00000449590.6	chr3	+	46877721	46877721	46903799	26079	
ENSG00000160803.8	UBQLN4	ENST00000368309.4	chr1	-	156053798	156035299	156053798	18500	-2.5555556
ENSG00000160808.13	MYL3	ENST00000654597.1	chr3	-	46882172	46835123	46882172	47050	
ENSG00000160813.7	PPP1R35	ENST00000292330.3	chr7	-	100436497	100435282	100436497	1216	-4.725806
ENSG00000160838.14	LRRC71	ENST00000337428.8	chr1	+	156920632	156920632	156933094	12463	1.0
ENSG00000160856.21	FCRL3	ENST00000368184.8	chr1	-	157700769	157676481	157700769	24289	
ENSG00000160862.13	AZGP1	ENST00000292401.9	chr7	-	99976031	99966730	99976031	9302	
ENSG00000160867.15	FGFR4	ENST00000292408.9	chr5	+	177086915	177086915	177098144	11230	3.0
ENSG00000160868.16	CYP3A4	ENST00000354593.6	chr7	-	99784188	99756960	99784188	27229	
ENSG00000160870.15	CYP3A7	ENST00000336374.4	chr7	-	99735196	99705036	99735196	30161	
ENSG00000160877.7	NACC1	ENST00000586171.3	chr19	+	13116862	13116862	13141126	24265	1.5789474
ENSG00000160882.13	CYP11B1	ENST00000292427.10	chr8	-	142879825	142872357	142879825	7469	
ENSG00000160883.11	HK3	ENST00000292432.10	chr5	-	176899346	176880869	176899346	18478	-1.0
ENSG00000160886.13	LY6K	ENST00000292430.10	chr8	+	142700111	142700111	142705127	5017	
ENSG00000160888.8	IER2	ENST00000588173.2	chr19	+	13151975	13151975	13156981	5007	1.744186
ENSG00000160908.15	ZNF394	ENST00000651061.1	chr7	-	99504857	99493249	99504857	11609	-1.3529412
ENSG00000160917.15	CPSF4	ENST00000292476.10	chr7	+	99438943	99438943	99457373	18431	3.0491803
ENSG00000160932.11	LY6E	ENST00000523847.5	chr8	+	143018553	143018553	143023832	5280	3.5846155
ENSG00000160948.14	VPS28	ENST00000377348.6	chr8	-	144428563	144423601	144428563	4963	-2.7477477
ENSG00000160949.18	TONSL	ENST00000409379.8	chr8	-	144444440	144428775	144444440	15666	-2.3529413
ENSG00000160951.4	PTGER1	ENST00000292513.4	chr19	-	14475354	14472466	14475354	2889	-1.3684211
ENSG00000160953.17	PWWP3A	ENST00000591337.7	chr19	+	1354959	1354959	1378429	23471	2.2692308
ENSG00000160957.15	RECQL4	ENST00000621189.4	chr8	-	144517845	144511288	144517845	6558	-3.125
ENSG00000160959.8	LRRC14	ENST00000292524.6	chr8	+	144517992	144517992	144525172	7181	3.1515152
ENSG00000160961.12	ZNF333	ENST00000540689.6	chr19	+	14690069	14690069	14733746	43678	2.0357144
ENSG00000160963.14	COL26A1	ENST00000313669.12	chr7	+	101362875	101362875	101559024	196150	1.0
ENSG00000160972.10	PPP1R16A	ENST00000435887.2	chr8	+	144477982	144477982	144502121	24140	1.5
ENSG00000160973.8	FOXH1	ENST00000377317.5	chr8	-	144475849	144473412	144475849	2438	-2.0
ENSG00000160991.17	ORAI2	ENST00000356387.6	chr7	+	102433530	102433530	102456821	23292	2.648148
ENSG00000160993.4	ALKBH4	ENST00000292566.4	chr7	-	102464863	102456238	102464863	8626	-2.3636363
ENSG00000160994.4	TEKTL1	ENST00000292574.4	chr19	+	15010726	15010726	15023276	12551	
ENSG00000160999.11	SH2B2	ENST00000536178.3	chr7	+	102285155	102285155	102321711	36557	1.0
ENSG00000161010.16	MRNIP	ENST00000518235.5	chr5	-	179858806	179836634	179858806	22173	-3.152174
ENSG00000161011.20	SQSTM1	ENST00000514093.5	chr5	+	179806408	179806408	179825226	18819	1.2307693
ENSG00000161013.17	MGAT4B	ENST00000292591.12	chr5	-	179806866	179797610	179806866	9257	-2.1551723
ENSG00000161016.18	RPL8	ENST00000262584.7	chr8	-	144792587	144789770	144792587	2818	-1.5
ENSG00000161021.13	MAML1	ENST00000292599.4	chr5	+	179732822	179732822	179777283	44462	2.359375
ENSG00000161031.13	PGLYRP2	ENST00000601792.1	chr19	-	15498956	15476235	15498956	22722	
ENSG00000161036.13	LRWD1	ENST00000292616.10	chr7	+	102464984	102464984	102473168	8185	3.52
ENSG00000161040.19	FBXL13	ENST00000440067.4	chr7	-	103074796	102811189	103074796	263608	-1.1764706
ENSG00000161048.12	NAPEPLD	ENST00000341533.8	chr7	-	103149232	103099776	103149232	49457	-2.2978723
ENSG00000161055.4	SCGB3A1	ENST00000292641.4	chr5	-	180591499	180590105	180591499	1395	
ENSG00000161057.13	PSMC2	ENST00000678493.1	chr7	+	103328570	103328570	103370346	41777	
ENSG00000161082.13	CELF5	ENST00000292672.7	chr19	+	3224661	3224661	3297076	72416	1.0
ENSG00000161091.15	MFSD12	ENST00000592652.1	chr19	-	3573629	3547327	3573629	26303	-1.1052631
ENSG00000161179.14	YDJC	ENST00000292778.11	chr22	-	21630022	21628089	21630022	1934	-7.0380955
ENSG00000161180.11	CCDC116	ENST00000292779.4	chr22	+	21632760	21632760	21637329	4570	3.375
ENSG00000161202.20	DVL3	ENST00000313143.9	chr3	+	184155377	184155377	184173614	18238	3.0461538
ENSG00000161203.14	AP2M1	ENST00000382456.7	chr3	+	184174689	184174689	184184091	9403	1.7254902
ENSG00000161204.12	ABCF3	ENST00000292808.5	chr3	+	184186174	184186174	184194005	7832	4.06383
ENSG00000161217.12	PCYT1A	ENST00000441879.5	chr3	-	196287690	196214222	196287690	73469	-4.122449
ENSG00000161243.10	FBXO27	ENST00000598394.1	chr19	-	39026960	38990714	39026960	36247	-1.5
ENSG00000161249.21	DMKN	ENST00000339686.8	chr19	-	35513649	35497220	35513649	16430	-1.0
ENSG00000161265.15	U2AF1L4	ENST00000292879.9	chr19	-	35745445	35742532	35745445	2914	-1.8235294
ENSG00000161267.12	BDH1	ENST00000358186.6	chr3	-	197573323	197509783	197573323	63541	-1.0
ENSG00000161270.20	NPHS1	ENST00000378910.10	chr19	-	35852504	35825372	35852504	27133	
ENSG00000161277.11	THAP8	ENST00000292894.2	chr19	-	36054285	36034984	36054285	19302	-1.3333334
ENSG00000161281.11	COX7A1	ENST00000292907.8	chr19	-	36152447	36150922	36152447	1526	
ENSG00000161298.19	ZNF382	ENST00000292928.7	chr19	+	36605313	36605313	36634114	28802	1.5
ENSG00000161328.11	LRRC56	ENST00000270115.8	chr11	+	537527	537527	554912	17386	2.0277777
ENSG00000161381.14	PLXDC1	ENST00000315392.9	chr17	-	39151637	39063313	39151637	88325	
ENSG00000161395.14	PGAP3	ENST00000300658.9	chr17	-	39688057	39671122	39688057	16936	-1.7
ENSG00000161405.18	IKZF3	ENST00000346872.8	chr17	-	39864312	39757718	39864312	106595	-1.117647
ENSG00000161509.14	GRIN2C	ENST00000293190.10	chr17	-	74859885	74842023	74859885	17863	-1.4
ENSG00000161513.12	FDXR	ENST00000293195.10	chr17	-	74872994	74862497	74872994	10498	-3.3043478
ENSG00000161526.15	SAP30BP	ENST00000584667.6	chr17	+	75667338	75667338	75708059	40722	2.3469388
ENSG00000161533.12	ACOX1	ENST00000293217.10	chr17	-	75979166	75941507	75979166	37660	-2.4736843
ENSG00000161542.17	PRPSAP1	ENST00000423915.1	chr17	-	76384521	76330552	76384521	53970	-2.2463768
ENSG00000161544.10	CYGB	ENST00000589145.1	chr17	-	76551175	76528534	76551175	22642	-1.0769231
ENSG00000161547.17	SRSF2	ENST00000392485.2	chr17	-	76737333	76734115	76737333	3219	-29.296297
ENSG00000161551.15	ZNF577	ENST00000301399.12	chr19	-	51887951	51867048	51887951	20904	-1.4
ENSG00000161558.11	TMEM143	ENST00000435956.7	chr19	-	48364059	48332361	48364059	31699	-1.6170213
ENSG00000161594.7	KLHL10	ENST00000293303.5	chr17	+	41837825	41837825	41848384	10560	
ENSG00000161609.10	KASH5	ENST00000447857.8	chr19	+	49388249	49388249	49417990	29742	1.0
ENSG00000161610.1	HCRT	ENST00000293330.1	chr17	-	42185452	42184060	42185452	1393	-1.0
ENSG00000161618.10	ALDH16A1	ENST00000293350.9	chr19	+	49453225	49453225	49471050	17826	2.1632652
ENSG00000161634.12	DCD	ENST00000456047.2	chr12	-	54648493	54644630	54648493	3864	
ENSG00000161638.11	ITGA5	ENST00000293379.9	chr12	-	54419266	54395261	54419266	24006	-3.5882354
ENSG00000161640.15	SIGLEC11	ENST00000447370.6	chr19	-	49961172	49948985	49961172	12188	
ENSG00000161642.18	ZNF385A	ENST00000338010.9	chr12	-	54391298	54369140	54391298	22159	-2.7058823
ENSG00000161647.19	MPP3	ENST00000398389.9	chr17	-	43833146	43800811	43833146	32336	-3.9756098
ENSG00000161649.14	CD300LG	ENST00000317310.5	chr17	+	43847176	43847176	43863639	16464	
ENSG00000161652.13	IZUMO2	ENST00000293405.8	chr19	-	50163281	50152548	50163281	10734	
ENSG00000161653.11	NAGS	ENST00000293404.8	chr17	+	44004622	44004622	44009068	4447	
ENSG00000161654.10	LSM12	ENST00000591247.6	chr17	-	44067619	44034328	44067619	33292	
ENSG00000161664.7	ASB16	ENST00000293414.6	chr17	+	44170704	44170704	44179084	8381	1.0
ENSG00000161671.17	EMC10	ENST00000334976.11	chr19	+	50476507	50476507	50490871	14365	2.625
ENSG00000161677.12	JOSD2	ENST00000595669.5	chr19	-	50511220	50506002	50511220	5219	-2.45283
ENSG00000161681.17	SHANK1	ENST00000293441.6	chr19	-	50719802	50659255	50719802	60548	-1.0
ENSG00000161682.15	FAM171A2	ENST00000293443.12	chr17	-	44363853	44353215	44363853	10639	-2.5609756
ENSG00000161692.18	DBF4B	ENST00000393547.6	chr17	+	44708608	44708608	44752264	43657	2.2
ENSG00000161714.12	PLCD3	ENST00000619929.5	chr17	-	45132515	45108959	45132515	23557	-3.2564104
ENSG00000161791.14	FMNL3	ENST00000335154.10	chr12	-	49707405	49636499	49707405	70907	-2.608108
ENSG00000161798.7	AQP5	ENST00000293599.7	chr12	+	49961872	49961872	49965682	3811	
ENSG00000161800.13	RACGAP1	ENST00000312377.10	chr12	-	50025494	49989162	50025494	36333	-2.2173913
ENSG00000161807.3	OR7G1	ENST00000541538.1	chr19	-	9115763	9114828	9115763	936	
ENSG00000161813.23	LARP4	ENST00000293618.12	chr12	+	50400809	50400809	50479996	79188	8.207547
ENSG00000161835.11	TAMALIN	ENST00000293662.9	chr12	+	52006946	52006946	52015889	8944	1.0
ENSG00000161847.15	RAVER1	ENST00000617231.5	chr19	-	10333529	10316212	10333529	17318	-4.4142857
ENSG00000161849.3	KRT84	ENST00000257951.3	chr12	-	52385652	52377812	52385652	7841	
ENSG00000161850.3	KRT82	ENST00000257974.3	chr12	-	52406335	52393931	52406335	12405	
ENSG00000161860.8	SYCE2	ENST00000293695.8	chr19	-	12919293	12898786	12919293	20508	-4.6476192
ENSG00000161888.12	SPC24	ENST00000585567.5	chr19	-	11155782	11131520	11155782	24263	-2.0701754
ENSG00000161896.12	IP6K3	ENST00000293756.5	chr6	-	33746905	33721662	33746905	25244	
ENSG00000161904.13	LEMD2	ENST00000293760.10	chr6	-	33789130	33771213	33789130	17918	-3.0689654
ENSG00000161905.13	ALOX15	ENST00000570836.6	chr17	-	4642294	4631486	4642294	10809	
ENSG00000161911.12	TREML1	ENST00000426005.7	chr6	-	41154347	41149337	41154347	5011	
ENSG00000161914.10	ZNF653	ENST00000293771.10	chr19	-	11505839	11483429	11505839	22411	-3.2884614
ENSG00000161920.11	MED11	ENST00000674339.1	chr17	+	4731428	4731428	4733608	2181	2.0952382
ENSG00000161921.17	CXCL16	ENST00000293778.12	chr17	-	4739928	4733533	4739928	6396	-1.125
ENSG00000161929.15	SCIMP	ENST00000574081.6	chr17	-	5234860	5208920	5234860	25941	
ENSG00000161939.19	RNASEK-C17orf49	ENST00000547302.3	chr17	+	7013733	7013733	7017520	3788	1.0
ENSG00000161940.11	BCL6B	ENST00000293805.10	chr17	+	7023050	7023050	7029644	6595	1.0
ENSG00000161944.17	ASGR2	ENST00000254850.11	chr17	-	7114823	7101322	7114823	13502	
ENSG00000161955.17	TNFSF13	ENST00000380535.8	chr17	+	7558292	7558292	7561608	3317	1.0
ENSG00000161956.14	SENP3	ENST00000321337.12	chr17	+	7561919	7561919	7571969	10051	1.1538461
ENSG00000161958.11	FGF11	ENST00000293829.9	chr17	+	7439512	7439512	7444937	5426	1.0
ENSG00000161960.16	EIF4A1	ENST00000293831.13	chr17	+	7572825	7572825	7579006	6182	5.7686567
ENSG00000161970.15	RPL26	ENST00000583011.6	chr17	-	8383213	8377523	8383213	5691	-3.325
ENSG00000161973.11	CCDC42	ENST00000293845.8	chr17	-	8744836	8729935	8744836	14902	
ENSG00000161980.6	POLR3K	ENST00000293860.6	chr16	-	53608	46407	53608	7202	-3.689655
ENSG00000161981.11	SNRNP25	ENST00000710415.1	chr16	+	53828	53828	57669	3842	4.5348835
ENSG00000161992.6	PRR35	ENST00000409413.4	chr16	+	560394	560394	565529	5136	
ENSG00000161996.19	WDR90	ENST00000549091.5	chr16	+	649325	649325	667833	18509	1.25
ENSG00000161999.13	JMJD8	ENST00000609261.6	chr16	-	684334	681670	684334	2665	-3.2525253
ENSG00000162004.19	CCDC78	ENST00000293889.10	chr16	-	726473	722582	726473	3892	-1.3684211
ENSG00000162006.10	MSLNL	ENST00000543963.5	chr16	-	782054	769428	782054	12627	
ENSG00000162009.10	SSTR5	ENST00000711615.1	chr16	+	1063867	1063867	1081454	17588	
ENSG00000162032.16	SPSB3	ENST00000569769.1	chr16	-	1793700	1778037	1793700	15664	-1.0
ENSG00000162039.19	MEIOB	ENST00000470044.5	chr16	-	1884294	1833987	1884294	50308	
ENSG00000162040.7	HS3ST6	ENST00000454677.3	chr16	-	1918415	1911475	1918415	6941	
ENSG00000162062.15	TEDC2	ENST00000361837.9	chr16	+	2460109	2460109	2464963	4855	1.6388888
ENSG00000162063.13	CCNF	ENST00000397066.9	chr16	+	2429447	2429447	2458854	29408	6.266667
ENSG00000162065.15	TBC1D24	ENST00000567020.7	chr16	+	2475051	2475051	2509671	34621	3.6086957
ENSG00000162066.16	AMDHD2	ENST00000302956.8	chr16	+	2520365	2520365	2531422	11058	2.7881355
ENSG00000162068.2	NTN3	ENST00000293973.2	chr16	+	2471297	2471297	2474145	2849	1.0
ENSG00000162069.16	BICDL2	ENST00000572449.6	chr16	-	3036944	3027682	3036944	9263	
ENSG00000162073.14	PAQR4	ENST00000293978.12	chr16	+	2969270	2969270	2973482	4213	1.7727273
ENSG00000162076.13	FLYWCH2	ENST00000293981.10	chr16	+	2883213	2883213	2899382	16170	1.8666667
ENSG00000162078.12	ZG16B	ENST00000570670.6	chr16	+	2830253	2830253	2839585	9333	1.0
ENSG00000162086.16	ZNF75A	ENST00000574298.6	chr16	+	3305472	3305472	3318852	13381	3.27451
ENSG00000162104.10	ADCY9	ENST00000294016.8	chr16	-	4116442	3962653	4116442	153790	-1.1
ENSG00000162105.21	SHANK2	ENST00000601538.6	chr11	-	71252577	70467854	71252577	784724	
ENSG00000162129.15	CLPB	ENST00000294053.9	chr11	-	72434531	72285495	72434531	149037	-2.7
ENSG00000162139.10	NEU3	ENST00000529024.1	chr11	+	74988698	74988698	75018893	30196	2.3181818
ENSG00000162144.10	CYB561A3	ENST00000426130.6	chr11	-	61362283	61348754	61362283	13530	-3.6595745
ENSG00000162148.11	SAXO4	ENST00000432063.6	chr11	+	61481120	61481120	61490928	9809	1.0
ENSG00000162174.12	ASRGL1	ENST00000415229.6	chr11	+	62337448	62337448	62393412	55965	3.4102564
ENSG00000162188.6	GNG3	ENST00000294117.6	chr11	+	62707676	62707676	62709201	1526	1.0
ENSG00000162191.14	UBXN1	ENST00000616865.4	chr11	-	62679117	62676499	62679117	2619	-4.6086955
ENSG00000162194.13	LBHD1	ENST00000354588.8	chr11	-	62672267	62662817	62672267	9451	-3.457627
